28.417162, 156.000214, 9.738234, 63.548344
27.883171, 154.770935, 9.701223, 62.220898
27.149284, 153.105621, 9.748405, 60.434444
26.286922, 151.186142, 9.732267, 58.358723
25.817234, 150.047531, 9.661077, 57.136864
24.339252, 146.746155, 8.985656, 53.463486
23.805986, 145.487045, 8.596873, 52.054802
22.792770, 142.898254, 7.696792, 49.183445
21.832230, 140.249725, 6.607586, 46.263882
20.787447, 137.560822, 5.471721, 43.276703
19.617289, 134.902359, 4.370840, 40.275513
18.376671, 132.352371, 3.188203, 37.343575
17.722815, 131.102325, 2.563952, 35.889088
16.326052, 128.569122, 1.304593, 32.930786
14.862260, 125.994736, 0.106394, 29.943687
13.325969, 123.284790, -0.970920, 26.845961
11.789056, 120.478218, -1.967891, 23.711006
10.280795, 117.695374, -3.111319, 20.700274
9.564335, 116.381790, -3.759276, 19.338348
8.149371, 113.743851, -5.233730, 16.813614
6.814244, 111.194283, -6.892500, 14.807176
5.634130, 108.570084, -8.776301, 13.498638
5.118572, 107.259201, -9.709426, 13.159359
3.759177, 103.349091, -12.612597, 13.580332
3.336989, 102.065170, -13.590840, 14.146072
2.499628, 99.612541, -15.535627, 15.740203
1.702884, 97.319176, -17.347296, 17.635626
0.907745, 94.985085, -19.030054, 19.700668
0.187709, 92.664063, -20.508486, 21.781855
-0.435457, 90.475960, -21.890795, 23.876848
-0.705327, 89.452957, -22.534195, 24.890310
-0.936117, 88.597076, -23.270609, 25.931143
-1.564729, 86.370232, -25.397379, 28.865997
-1.463941, 85.605492, -26.884834, 30.530956
-1.440842, 84.977425, -27.998535, 31.806787
-1.344506, 84.471725, -28.700529, 32.659691
-1.258378, 84.406349, -28.909874, 32.871361
-0.818718, 84.932877, -29.363173, 33.013397
-0.599486, 85.427368, -29.473614, 32.884872
-0.094087, 86.711891, -29.471207, 32.328545
0.382591, 88.239891, -29.093023, 31.382328
0.687313, 89.867195, -28.072704, 29.853355
0.682150, 91.613792, -26.432608, 27.739441
0.606047, 92.555122, -25.440720, 26.514593
0.422298, 94.391205, -23.316771, 23.985594
0.483735, 96.393768, -21.236774, 21.546217
0.953408, 98.822800, -19.424122, 19.483103
1.807567, 101.523338, -17.873344, 18.028986
2.851942, 104.593513, -16.560003, 17.420322
3.955677, 107.566551, -15.076948, 17.326698
4.536757, 108.976845, -14.253559, 17.445053
5.731769, 111.865005, -12.676956, 18.284878
6.941888, 114.658447, -11.039064, 19.619400
7.590612, 116.035240, -10.220328, 20.474409
9.591404, 120.171364, -7.730496, 23.635557
10.254970, 121.518364, -6.864811, 24.805847
11.534770, 124.091347, -5.134772, 27.199446
12.799895, 126.497543, -3.398479, 29.622742
14.159997, 128.824722, -1.799838, 32.165348
15.609232, 131.017273, -0.400312, 34.725777
17.132757, 133.198685, 0.862456, 37.368809
18.665861, 135.214447, 1.932699, 39.902470
20.284645, 137.225601, 2.757459, 42.483124
21.981596, 139.101563, 3.271547, 44.975834
22.880608, 140.051315, 3.411493, 46.252224
24.735172, 141.913513, 3.579635, 48.799438
26.543852, 143.207748, 3.756588, 50.848774
28.355793, 143.942139, 3.995825, 52.449303
29.277445, 144.154129, 4.188670, 53.144150
30.976006, 144.347290, 4.507200, 54.281765
32.466053, 144.620804, 4.593718, 55.372944
33.730633, 144.945160, 4.405205, 56.366913
34.870090, 145.057449, 4.072260, 57.119877
35.909889, 144.712692, 3.839466, 57.475964
36.872379, 143.935135, 3.764443, 57.480774
37.613762, 142.566925, 3.740478, 56.927402
37.938297, 141.795624, 3.757629, 56.571266
38.497684, 140.167450, 3.736736, 55.762524
38.978401, 138.282974, 3.734676, 54.761753
39.380344, 136.043686, 3.663530, 53.510563
39.683624, 133.550507, 3.682146, 52.095917
39.833408, 131.053452, 3.830772, 50.652660
39.788437, 129.824280, 3.925221, 49.880001
39.460468, 127.471375, 4.076162, 48.253708
38.935009, 125.224426, 4.136194, 46.575901
38.214729, 122.879196, 4.083992, 44.726974
37.319366, 120.388405, 3.855197, 42.699936
36.313168, 117.825600, 3.486338, 40.602375
35.185364, 115.287849, 2.919910, 38.474068
34.577652, 114.069260, 2.592353, 37.420292
33.230385, 111.701736, 1.731410, 35.273033
31.810238, 109.450722, 0.582330, 33.189552
31.120945, 108.370544, -0.110278, 32.227184
29.114191, 105.165291, -2.414644, 29.667269
28.425478, 104.108925, -3.200524, 28.898691
27.057415, 102.016563, -4.833246, 27.559582
25.715616, 99.975792, -6.530585, 26.531906
24.485065, 98.012787, -8.333873, 25.940720
23.373222, 96.234848, -10.111874, 25.743618
22.251453, 94.580673, -11.750082, 25.740255
22.251453, 94.580673, -11.750082, 25.740255
19.794598, 91.731049, -14.133108, 25.689423
19.079414, 91.202591, -14.728878, 25.658493
17.784483, 90.212326, -15.795497, 25.721277
16.764584, 89.415535, -16.685328, 25.912975
15.963022, 88.768059, -17.408709, 26.154116
15.316905, 88.290390, -17.890625, 26.302034
15.066997, 88.147942, -18.033745, 26.319225
14.685783, 88.010239, -18.204346, 26.283546
14.519189, 88.056961, -18.296690, 26.233793
14.585596, 88.323196, -18.284689, 26.142248
14.797643, 88.890717, -18.086771, 25.875040
15.021899, 89.863853, -17.752945, 25.368603
15.106957, 90.508934, -17.554552, 25.029238
15.260302, 92.041725, -17.031351, 24.213177
15.425275, 93.846863, -16.256760, 23.239674
15.658951, 95.833580, -15.275481, 22.268860
16.002525, 98.095032, -14.144106, 21.442142
16.397749, 100.497284, -12.920041, 20.882072
16.782188, 103.108940, -11.596796, 20.634752
17.114569, 105.800560, -10.163742, 20.732983
17.293659, 107.181290, -9.480266, 20.988497
17.741014, 109.988998, -8.032120, 21.886951
18.287218, 112.759987, -6.598743, 23.254742
18.838154, 115.458412, -5.064311, 24.889471
19.344112, 118.185654, -3.312530, 26.756039
19.562180, 119.538803, -2.423917, 27.754623
20.254696, 123.427582, 0.401220, 30.972008
20.552378, 124.646965, 1.315202, 32.118576
21.203283, 127.059120, 3.066827, 34.513485
21.875200, 129.431549, 4.639871, 36.963074
22.485580, 131.913788, 6.217965, 39.531689
22.974150, 134.357605, 7.682891, 42.039070
23.440756, 136.741043, 9.044554, 44.510418
23.639538, 137.876099, 9.678930, 45.684883
23.966358, 139.896500, 10.986204, 47.820641
24.079702, 141.602158, 12.204869, 49.593655
23.952791, 143.141632, 13.451534, 51.145679
23.779072, 143.870453, 14.067766, 51.845570
23.166754, 145.170822, 15.321632, 53.026917
22.281227, 146.314941, 16.467758, 53.969563
21.303366, 146.927521, 17.521908, 54.433842
19.998241, 147.161331, 18.456890, 54.449772
18.459482, 147.391678, 19.444197, 54.449978
16.565350, 147.023087, 20.353445, 53.850201
14.306260, 146.562927, 21.195831, 53.122864
11.840391, 146.084610, 21.943798, 52.397675
10.543980, 145.771332, 22.247562, 51.972534
7.934132, 144.757172, 22.822588, 50.862808
5.387516, 143.502625, 23.380314, 49.680408
2.906636, 142.040100, 23.771490, 48.382874
1.709124, 141.277390, 23.885443, 47.720627
-0.648968, 139.586960, 23.929361, 46.261894
-2.742456, 137.972748, 23.747374, 44.870796
-4.584225, 136.357712, 23.291088, 43.420883
-6.132455, 134.244202, 22.597456, 41.483940
-7.489281, 131.826080, 21.612158, 39.192780
-8.583932, 128.975769, 20.391706, 36.456837
-9.042451, 127.647568, 19.698746, 35.131104
-9.735898, 124.624474, 18.285105, 32.179146
-10.224099, 121.513191, 16.840199, 29.170908
-10.607977, 118.082535, 15.311177, 25.960342
